rgb_paths,class,fold
/home/data/imagenet2/train/n03032252/n03032252_3966.JPEG,n03032252,0.0
/home/data/imagenet2/train/n03032252/n03032252_36446.JPEG,n03032252,3.0
/home/data/imagenet2/train/n03032252/n03032252_4601.JPEG,n03032252,1.0
/home/data/imagenet2/train/n03032252/n03032252_43935.JPEG,n03032252,3.0
/home/data/imagenet2/train/n03032252/n03032252_4532.JPEG,n03032252,0.0
/home/data/imagenet2/train/n03032252/n03032252_53228.JPEG,n03032252,2.0
/home/data/imagenet2/train/n03032252/n03032252_3194.JPEG,n03032252,3.0
/home/data/imagenet2/train/n03032252/n03032252_10029.JPEG,n03032252,2.0
/home/data/imagenet2/train/n03032252/n03032252_26543.JPEG,n03032252,2.0
/home/data/imagenet2/train/n03032252/n03032252_91333.JPEG,n03032252,1.0
/home/data/imagenet2/train/n03041632/n03041632_9302.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_9963.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_45980.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_86118.JPEG,n03041632,4.0
/home/data/imagenet2/train/n03041632/n03041632_21124.JPEG,n03041632,2.0
/home/data/imagenet2/train/n03041632/n03041632_23009.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_4318.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_84869.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_33255.JPEG,n03041632,2.0
/home/data/imagenet2/train/n03041632/n03041632_51766.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_14774.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_30666.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_14321.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_13153.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_22786.JPEG,n03041632,3.0
/home/data/imagenet2/train/n03041632/n03041632_23546.JPEG,n03041632,2.0
/home/data/imagenet2/train/n03041632/n03041632_8670.JPEG,n03041632,3.0
/home/data/imagenet2/train/n03041632/n03041632_41406.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_20707.JPEG,n03041632,2.0
/home/data/imagenet2/train/n03041632/n03041632_11797.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_4037.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_15517.JPEG,n03041632,1.0
/home/data/imagenet2/train/n03041632/n03041632_24566.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_92063.JPEG,n03041632,3.0
/home/data/imagenet2/train/n03041632/n03041632_14883.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03041632/n03041632_22480.JPEG,n03041632,4.0
/home/data/imagenet2/train/n03041632/n03041632_25498.JPEG,n03041632,4.0
/home/data/imagenet2/train/n03041632/n03041632_43829.JPEG,n03041632,3.0
/home/data/imagenet2/train/n03041632/n03041632_11741.JPEG,n03041632,3.0
/home/data/imagenet2/train/n03041632/n03041632_15190.JPEG,n03041632,0.0
/home/data/imagenet2/train/n03042490/n03042490_7903.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_10292.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_7619.JPEG,n03042490,1.0
/home/data/imagenet2/train/n03042490/n03042490_5562.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_1879.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_885.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_7832.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_11753.JPEG,n03042490,4.0
/home/data/imagenet2/train/n03042490/n03042490_10674.JPEG,n03042490,3.0
/home/data/imagenet2/train/n03042490/n03042490_7747.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_7428.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_7038.JPEG,n03042490,3.0
/home/data/imagenet2/train/n03042490/n03042490_6256.JPEG,n03042490,3.0
/home/data/imagenet2/train/n03042490/n03042490_6694.JPEG,n03042490,1.0
/home/data/imagenet2/train/n03042490/n03042490_8523.JPEG,n03042490,1.0
/home/data/imagenet2/train/n03042490/n03042490_5126.JPEG,n03042490,3.0
/home/data/imagenet2/train/n03042490/n03042490_6921.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_793.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_881.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_13739.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_2143.JPEG,n03042490,4.0
/home/data/imagenet2/train/n03042490/n03042490_2601.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_11088.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_7041.JPEG,n03042490,4.0
/home/data/imagenet2/train/n03042490/n03042490_7202.JPEG,n03042490,1.0
/home/data/imagenet2/train/n03042490/n03042490_8267.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_2078.JPEG,n03042490,2.0
/home/data/imagenet2/train/n03042490/n03042490_2926.JPEG,n03042490,0.0
/home/data/imagenet2/train/n03042490/n03042490_1123.JPEG,n03042490,1.0
/home/data/imagenet2/train/n03042490/n03042490_4520.JPEG,n03042490,3.0
/home/data/imagenet2/train/n03045698/n03045698_8069.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_6808.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_824.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_6858.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_7585.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_811.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_2697.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_17999.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_722.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_5379.JPEG,n03045698,1.0
/home/data/imagenet2/train/n03045698/n03045698_598.JPEG,n03045698,1.0
/home/data/imagenet2/train/n03045698/n03045698_4099.JPEG,n03045698,1.0
/home/data/imagenet2/train/n03045698/n03045698_6717.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_6063.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_5290.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_13270.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_2794.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_5515.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_16700.JPEG,n03045698,4.0
/home/data/imagenet2/train/n03045698/n03045698_14265.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_4639.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_7351.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_9426.JPEG,n03045698,3.0
/home/data/imagenet2/train/n03045698/n03045698_6876.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_1574.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_4115.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03045698/n03045698_2772.JPEG,n03045698,1.0
/home/data/imagenet2/train/n03045698/n03045698_3612.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_5050.JPEG,n03045698,0.0
/home/data/imagenet2/train/n03045698/n03045698_6293.JPEG,n03045698,2.0
/home/data/imagenet2/train/n03047690/n03047690_1500.JPEG,n03047690,2.0
/home/data/imagenet2/train/n03047690/n03047690_15.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_29633.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_12202.JPEG,n03047690,1.0
/home/data/imagenet2/train/n03047690/n03047690_32597.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_10113.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_28523.JPEG,n03047690,2.0
/home/data/imagenet2/train/n03047690/n03047690_18868.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_3493.JPEG,n03047690,2.0
/home/data/imagenet2/train/n03047690/n03047690_22356.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_392.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_15426.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_15522.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_15015.JPEG,n03047690,1.0
/home/data/imagenet2/train/n03047690/n03047690_47679.JPEG,n03047690,2.0
/home/data/imagenet2/train/n03047690/n03047690_32501.JPEG,n03047690,1.0
/home/data/imagenet2/train/n03047690/n03047690_15895.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_32542.JPEG,n03047690,3.0
/home/data/imagenet2/train/n03047690/n03047690_58815.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_2985.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_39253.JPEG,n03047690,1.0
/home/data/imagenet2/train/n03047690/n03047690_51083.JPEG,n03047690,1.0
/home/data/imagenet2/train/n03047690/n03047690_14031.JPEG,n03047690,3.0
/home/data/imagenet2/train/n03047690/n03047690_14531.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_18714.JPEG,n03047690,2.0
/home/data/imagenet2/train/n03047690/n03047690_34119.JPEG,n03047690,0.0
/home/data/imagenet2/train/n03047690/n03047690_18469.JPEG,n03047690,3.0
/home/data/imagenet2/train/n03047690/n03047690_16109.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_361.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03047690/n03047690_28928.JPEG,n03047690,4.0
/home/data/imagenet2/train/n03062245/n03062245_3264.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_2905.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_6137.JPEG,n03062245,3.0
/home/data/imagenet2/train/n03062245/n03062245_3850.JPEG,n03062245,4.0
/home/data/imagenet2/train/n03062245/n03062245_3089.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_1081.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_2060.JPEG,n03062245,4.0
/home/data/imagenet2/train/n03062245/n03062245_4153.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_2603.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_1233.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_4261.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_16167.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_3064.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_3991.JPEG,n03062245,3.0
/home/data/imagenet2/train/n03062245/n03062245_3158.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_14639.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_6186.JPEG,n03062245,4.0
/home/data/imagenet2/train/n03062245/n03062245_2732.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_73.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_4719.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03062245/n03062245_668.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_11317.JPEG,n03062245,3.0
/home/data/imagenet2/train/n03062245/n03062245_450.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_4372.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_3238.JPEG,n03062245,4.0
/home/data/imagenet2/train/n03062245/n03062245_14002.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_9482.JPEG,n03062245,3.0
/home/data/imagenet2/train/n03062245/n03062245_3657.JPEG,n03062245,1.0
/home/data/imagenet2/train/n03062245/n03062245_1094.JPEG,n03062245,2.0
/home/data/imagenet2/train/n03062245/n03062245_1622.JPEG,n03062245,0.0
/home/data/imagenet2/train/n03063599/n03063599_5663.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_4271.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_1281.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_3601.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_4633.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_3049.JPEG,n03063599,4.0
/home/data/imagenet2/train/n03063599/n03063599_3190.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_3968.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4120.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_4769.JPEG,n03063599,4.0
/home/data/imagenet2/train/n03063599/n03063599_4218.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4033.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4137.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4075.JPEG,n03063599,1.0
/home/data/imagenet2/train/n03063599/n03063599_1525.JPEG,n03063599,0.0
/home/data/imagenet2/train/n03063599/n03063599_5136.JPEG,n03063599,0.0
/home/data/imagenet2/train/n03063599/n03063599_4734.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4356.JPEG,n03063599,0.0
/home/data/imagenet2/train/n03063599/n03063599_5183.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_3243.JPEG,n03063599,0.0
/home/data/imagenet2/train/n03063599/n03063599_4116.JPEG,n03063599,4.0
/home/data/imagenet2/train/n03063599/n03063599_3394.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4784.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_4187.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_3591.JPEG,n03063599,1.0
/home/data/imagenet2/train/n03063599/n03063599_4920.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_3742.JPEG,n03063599,3.0
/home/data/imagenet2/train/n03063599/n03063599_1221.JPEG,n03063599,4.0
/home/data/imagenet2/train/n03063599/n03063599_1403.JPEG,n03063599,2.0
/home/data/imagenet2/train/n03063599/n03063599_2427.JPEG,n03063599,4.0
/home/data/imagenet2/train/n03063689/n03063689_16430.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_6929.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_11028.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_2142.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_2845.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_10785.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_8467.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_17627.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_11090.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_5583.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_47.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_15774.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_2011.JPEG,n03063689,0.0
/home/data/imagenet2/train/n03063689/n03063689_11934.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_8585.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_12529.JPEG,n03063689,0.0
/home/data/imagenet2/train/n03063689/n03063689_5249.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_14016.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_7229.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_9251.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_3746.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_2718.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_524.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_2494.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03063689/n03063689_24907.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_6464.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_12067.JPEG,n03063689,1.0
/home/data/imagenet2/train/n03063689/n03063689_8864.JPEG,n03063689,4.0
/home/data/imagenet2/train/n03063689/n03063689_5640.JPEG,n03063689,2.0
/home/data/imagenet2/train/n03063689/n03063689_4748.JPEG,n03063689,3.0
/home/data/imagenet2/train/n03065424/n03065424_37075.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_164967.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_10531.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_16151.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_23595.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_16081.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_13256.JPEG,n03065424,2.0
/home/data/imagenet2/train/n03065424/n03065424_35807.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_35878.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_13304.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_7478.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_8344.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_48241.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_41843.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_36038.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_59570.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_94260.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_17106.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_31779.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_49297.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03065424/n03065424_32010.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_19890.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_62340.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_6496.JPEG,n03065424,2.0
/home/data/imagenet2/train/n03065424/n03065424_35574.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_48792.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_13133.JPEG,n03065424,4.0
/home/data/imagenet2/train/n03065424/n03065424_39580.JPEG,n03065424,3.0
/home/data/imagenet2/train/n03065424/n03065424_3512.JPEG,n03065424,1.0
/home/data/imagenet2/train/n03065424/n03065424_10003.JPEG,n03065424,0.0
/home/data/imagenet2/train/n03075370/n03075370_6759.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_7261.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_3083.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_141.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_7205.JPEG,n03075370,0.0
/home/data/imagenet2/train/n03075370/n03075370_6413.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_6635.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_2539.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_12519.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_943.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_788.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_4272.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_6215.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_7156.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_4173.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_15265.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_10685.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_3160.JPEG,n03075370,0.0
/home/data/imagenet2/train/n03075370/n03075370_6632.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_10688.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_7622.JPEG,n03075370,0.0
/home/data/imagenet2/train/n03075370/n03075370_6208.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03075370/n03075370_466.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_2495.JPEG,n03075370,4.0
/home/data/imagenet2/train/n03075370/n03075370_12832.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_564.JPEG,n03075370,3.0
/home/data/imagenet2/train/n03075370/n03075370_2231.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_10379.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_6943.JPEG,n03075370,1.0
/home/data/imagenet2/train/n03075370/n03075370_4072.JPEG,n03075370,2.0
/home/data/imagenet2/train/n03085013/n03085013_19759.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_20699.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_24538.JPEG,n03085013,0.0
/home/data/imagenet2/train/n03085013/n03085013_18621.JPEG,n03085013,0.0
/home/data/imagenet2/train/n03085013/n03085013_8991.JPEG,n03085013,0.0
/home/data/imagenet2/train/n03085013/n03085013_22669.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_7992.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_2190.JPEG,n03085013,3.0
/home/data/imagenet2/train/n03085013/n03085013_13848.JPEG,n03085013,3.0
/home/data/imagenet2/train/n03085013/n03085013_13982.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_6609.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_29941.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_24519.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_20571.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_23905.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_8157.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_23571.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_21939.JPEG,n03085013,3.0
/home/data/imagenet2/train/n03085013/n03085013_19317.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_20284.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_15597.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_22893.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_24577.JPEG,n03085013,2.0
/home/data/imagenet2/train/n03085013/n03085013_24182.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_22820.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_6405.JPEG,n03085013,4.0
/home/data/imagenet2/train/n03085013/n03085013_24462.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_3454.JPEG,n03085013,0.0
/home/data/imagenet2/train/n03085013/n03085013_24794.JPEG,n03085013,1.0
/home/data/imagenet2/train/n03085013/n03085013_19049.JPEG,n03085013,3.0
/home/data/imagenet2/train/n03089624/n03089624_7896.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_64438.JPEG,n03089624,4.0
/home/data/imagenet2/train/n03089624/n03089624_55725.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_44896.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_7941.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_93005.JPEG,n03089624,4.0
/home/data/imagenet2/train/n03089624/n03089624_26034.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_34931.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_41143.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_1533.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_20911.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_54018.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_33454.JPEG,n03089624,4.0
/home/data/imagenet2/train/n03089624/n03089624_14044.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_4595.JPEG,n03089624,3.0
/home/data/imagenet2/train/n03089624/n03089624_15716.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_25297.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_26975.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_24312.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_17070.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_6954.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_33073.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_8421.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_16074.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_853.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_23431.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_56853.JPEG,n03089624,2.0
/home/data/imagenet2/train/n03089624/n03089624_16322.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03089624/n03089624_8130.JPEG,n03089624,1.0
/home/data/imagenet2/train/n03089624/n03089624_39596.JPEG,n03089624,0.0
/home/data/imagenet2/train/n03095699/n03095699_15796.JPEG,n03095699,3.0
/home/data/imagenet2/train/n03095699/n03095699_11628.JPEG,n03095699,2.0
/home/data/imagenet2/train/n03095699/n03095699_20857.JPEG,n03095699,3.0
/home/data/imagenet2/train/n03095699/n03095699_12293.JPEG,n03095699,2.0
/home/data/imagenet2/train/n03095699/n03095699_3112.JPEG,n03095699,2.0
/home/data/imagenet2/train/n03095699/n03095699_8091.JPEG,n03095699,4.0
/home/data/imagenet2/train/n03095699/n03095699_7180.JPEG,n03095699,0.0
/home/data/imagenet2/train/n03095699/n03095699_4411.JPEG,n03095699,3.0
/home/data/imagenet2/train/n03095699/n03095699_5423.JPEG,n03095699,1.0
/home/data/imagenet2/train/n03095699/n03095699_6730.JPEG,n03095699,4.0
